application_number,application_year,application_date,xml_relative_path
10166111,2003,20030102,xml_files\pa030102_10166111_20030102.xml
10089610,2003,20030102,xml_files\pa030102_10089610_20030102.xml
10113751,2003,20030102,xml_files\pa030102_10113751_20030102.xml
9936929,2003,20030102,xml_files\pa030102_09936929_20030102.xml
10203801,2003,20030102,xml_files\pa030102_10203801_20030102.xml
9859953,2003,20030102,xml_files\pa030102_09859953_20030102.xml
8894246,2003,20030102,xml_files\pa030102_08894246_20030102.xml
9923284,2003,20030102,xml_files\pa030102_09923284_20030102.xml
10040776,2003,20030102,xml_files\pa030102_10040776_20030102.xml
10112416,2003,20030102,xml_files\pa030102_10112416_20030102.xml
10153531,2003,20030102,xml_files\pa030102_10153531_20030102.xml
10102862,2003,20030102,xml_files\pa030102_10102862_20030102.xml
9974753,2003,20030102,xml_files\pa030102_09974753_20030102.xml
9781510,2003,20030102,xml_files\pa030102_09781510_20030102.xml
9765644,2003,20030102,xml_files\pa030102_09765644_20030102.xml
9835001,2003,20030102,xml_files\pa030102_09835001_20030102.xml
9978178,2003,20030102,xml_files\pa030102_09978178_20030102.xml
9978189,2003,20030102,xml_files\pa030102_09978189_20030102.xml
10012035,2003,20030102,xml_files\pa030102_10012035_20030102.xml
10104709,2003,20030102,xml_files\pa030102_10104709_20030102.xml
10106793,2003,20030102,xml_files\pa030102_10106793_20030102.xml
10139833,2003,20030102,xml_files\pa030102_10139833_20030102.xml
10146130,2003,20030102,xml_files\pa030102_10146130_20030102.xml
10209030,2003,20030102,xml_files\pa030102_10209030_20030102.xml
10214802,2003,20030102,xml_files\pa030102_10214802_20030102.xml
10218005,2003,20030102,xml_files\pa030102_10218005_20030102.xml
10234291,2003,20030102,xml_files\pa030102_10234291_20030102.xml
9962967,2003,20030102,xml_files\pa030102_09962967_20030102.xml
10211207,2003,20030102,xml_files\pa030102_10211207_20030102.xml
10150500,2003,20030102,xml_files\pa030102_10150500_20030102.xml
10200131,2003,20030102,xml_files\pa030102_10200131_20030102.xml
10150213,2003,20030102,xml_files\pa030102_10150213_20030102.xml
10153003,2003,20030102,xml_files\pa030102_10153003_20030102.xml
10121839,2003,20030102,xml_files\pa030102_10121839_20030102.xml
9837609,2003,20030102,xml_files\pa030102_09837609_20030102.xml
9774809,2003,20030102,xml_files\pa030102_09774809_20030102.xml
9816467,2003,20030102,xml_files\pa030102_09816467_20030102.xml
9825805,2003,20030102,xml_files\pa030102_09825805_20030102.xml
10052179,2003,20030102,xml_files\pa030102_10052179_20030102.xml
10153344,2003,20030102,xml_files\pa030102_10153344_20030102.xml
10177093,2003,20030102,xml_files\pa030102_10177093_20030102.xml
10168189,2003,20030102,xml_files\pa030102_10168189_20030102.xml
10168193,2003,20030102,xml_files\pa030102_10168193_20030102.xml
10168195,2003,20030102,xml_files\pa030102_10168195_20030102.xml
10168242,2003,20030102,xml_files\pa030102_10168242_20030102.xml
9863930,2003,20030102,xml_files\pa030102_09863930_20030102.xml
9433977,2003,20030102,xml_files\pa030102_09433977_20030102.xml
10176022,2003,20030102,xml_files\pa030102_10176022_20030102.xml
10108206,2003,20030102,xml_files\pa030102_10108206_20030102.xml
9775794,2003,20030102,xml_files\pa030102_09775794_20030102.xml
10202870,2003,20030102,xml_files\pa030102_10202870_20030102.xml
9992541,2003,20030102,xml_files\pa030102_09992541_20030102.xml
10121379,2003,20030102,xml_files\pa030102_10121379_20030102.xml
10173993,2003,20030102,xml_files\pa030102_10173993_20030102.xml
10085609,2003,20030102,xml_files\pa030102_10085609_20030102.xml
10024018,2003,20030102,xml_files\pa030102_10024018_20030102.xml
10096131,2003,20030102,xml_files\pa030102_10096131_20030102.xml
10124893,2003,20030102,xml_files\pa030102_10124893_20030102.xml
10125218,2003,20030102,xml_files\pa030102_10125218_20030102.xml
9787664,2003,20030102,xml_files\pa030102_09787664_20030102.xml
10147366,2003,20030102,xml_files\pa030102_10147366_20030102.xml
9799251,2003,20030102,xml_files\pa030102_09799251_20030102.xml
10109095,2003,20030102,xml_files\pa030102_10109095_20030102.xml
10058436,2003,20030102,xml_files\pa030102_10058436_20030102.xml
10057846,2003,20030102,xml_files\pa030102_10057846_20030102.xml
10071046,2003,20030102,xml_files\pa030102_10071046_20030102.xml
10027644,2003,20030102,xml_files\pa030102_10027644_20030102.xml
10208084,2003,20030102,xml_files\pa030102_10208084_20030102.xml
10130099,2003,20030102,xml_files\pa030102_10130099_20030102.xml
10074181,2003,20030102,xml_files\pa030102_10074181_20030102.xml
10168248,2003,20030102,xml_files\pa030102_10168248_20030102.xml
10014959,2003,20030102,xml_files\pa030102_10014959_20030102.xml
10071570,2003,20030102,xml_files\pa030102_10071570_20030102.xml
10094191,2003,20030102,xml_files\pa030102_10094191_20030102.xml
10119453,2003,20030102,xml_files\pa030102_10119453_20030102.xml
10122853,2003,20030102,xml_files\pa030102_10122853_20030102.xml
10026975,2003,20030102,xml_files\pa030102_10026975_20030102.xml
9813335,2003,20030102,xml_files\pa030102_09813335_20030102.xml
10143431,2003,20030102,xml_files\pa030102_10143431_20030102.xml
10034683,2003,20030102,xml_files\pa030102_10034683_20030102.xml
10136359,2003,20030102,xml_files\pa030102_10136359_20030102.xml
10107763,2003,20030102,xml_files\pa030102_10107763_20030102.xml
9898279,2003,20030102,xml_files\pa030102_09898279_20030102.xml
10169656,2003,20030102,xml_files\pa030102_10169656_20030102.xml
10168019,2003,20030102,xml_files\pa030102_10168019_20030102.xml
10217575,2003,20030102,xml_files\pa030102_10217575_20030102.xml
10174016,2003,20030102,xml_files\pa030102_10174016_20030102.xml
10075073,2003,20030102,xml_files\pa030102_10075073_20030102.xml
10189655,2003,20030102,xml_files\pa030102_10189655_20030102.xml
9785599,2003,20030102,xml_files\pa030102_09785599_20030102.xml
9771701,2003,20030102,xml_files\pa030102_09771701_20030102.xml
10124660,2003,20030102,xml_files\pa030102_10124660_20030102.xml
10143140,2003,20030102,xml_files\pa030102_10143140_20030102.xml
10145284,2003,20030102,xml_files\pa030102_10145284_20030102.xml
10130763,2003,20030102,xml_files\pa030102_10130763_20030102.xml
10149850,2003,20030102,xml_files\pa030102_10149850_20030102.xml
10192041,2003,20030102,xml_files\pa030102_10192041_20030102.xml
10131556,2003,20030102,xml_files\pa030102_10131556_20030102.xml
10052925,2003,20030102,xml_files\pa030102_10052925_20030102.xml
9960485,2003,20030102,xml_files\pa030102_09960485_20030102.xml
10010481,2003,20030102,xml_files\pa030102_10010481_20030102.xml
10090872,2003,20030102,xml_files\pa030102_10090872_20030102.xml
10127999,2003,20030102,xml_files\pa030102_10127999_20030102.xml
10217258,2003,20030102,xml_files\pa030102_10217258_20030102.xml
10015861,2003,20030102,xml_files\pa030102_10015861_20030102.xml
10113245,2003,20030102,xml_files\pa030102_10113245_20030102.xml
10137231,2003,20030102,xml_files\pa030102_10137231_20030102.xml
10153800,2003,20030102,xml_files\pa030102_10153800_20030102.xml
10201146,2003,20030102,xml_files\pa030102_10201146_20030102.xml
10158344,2003,20030102,xml_files\pa030102_10158344_20030102.xml
10158685,2003,20030102,xml_files\pa030102_10158685_20030102.xml
10170289,2003,20030102,xml_files\pa030102_10170289_20030102.xml
10002959,2003,20030102,xml_files\pa030102_10002959_20030102.xml
9995267,2003,20030102,xml_files\pa030102_09995267_20030102.xml
10121039,2003,20030102,xml_files\pa030102_10121039_20030102.xml
10205732,2003,20030102,xml_files\pa030102_10205732_20030102.xml
10134920,2003,20030102,xml_files\pa030102_10134920_20030102.xml
10135541,2003,20030102,xml_files\pa030102_10135541_20030102.xml
9983054,2003,20030102,xml_files\pa030102_09983054_20030102.xml
10146607,2003,20030102,xml_files\pa030102_10146607_20030102.xml
10214697,2003,20030102,xml_files\pa030102_10214697_20030102.xml
10218785,2003,20030102,xml_files\pa030102_10218785_20030102.xml
9450880,2003,20030102,xml_files\pa030102_09450880_20030102.xml
10142339,2003,20030102,xml_files\pa030102_10142339_20030102.xml
10112921,2003,20030102,xml_files\pa030102_10112921_20030102.xml
10207814,2003,20030102,xml_files\pa030102_10207814_20030102.xml
10155314,2003,20030102,xml_files\pa030102_10155314_20030102.xml
10108086,2003,20030102,xml_files\pa030102_10108086_20030102.xml
10211050,2003,20030102,xml_files\pa030102_10211050_20030102.xml
10181345,2003,20030102,xml_files\pa030102_10181345_20030102.xml
9880937,2003,20030102,xml_files\pa030102_09880937_20030102.xml
10228665,2003,20030102,xml_files\pa030102_10228665_20030102.xml
10068182,2003,20030102,xml_files\pa030102_10068182_20030102.xml
10186397,2003,20030102,xml_files\pa030102_10186397_20030102.xml
10218604,2003,20030102,xml_files\pa030102_10218604_20030102.xml
10168077,2003,20030102,xml_files\pa030102_10168077_20030102.xml
10079566,2003,20030102,xml_files\pa030102_10079566_20030102.xml
10126948,2003,20030102,xml_files\pa030102_10126948_20030102.xml
10011786,2003,20030102,xml_files\pa030102_10011786_20030102.xml
10131101,2003,20030102,xml_files\pa030102_10131101_20030102.xml
10134880,2003,20030102,xml_files\pa030102_10134880_20030102.xml
10169092,2003,20030102,xml_files\pa030102_10169092_20030102.xml
9896728,2003,20030102,xml_files\pa030102_09896728_20030102.xml
9897316,2003,20030102,xml_files\pa030102_09897316_20030102.xml
10097991,2003,20030102,xml_files\pa030102_10097991_20030102.xml
10149435,2003,20030102,xml_files\pa030102_10149435_20030102.xml
10168208,2003,20030102,xml_files\pa030102_10168208_20030102.xml
9893012,2003,20030102,xml_files\pa030102_09893012_20030102.xml
10067944,2003,20030102,xml_files\pa030102_10067944_20030102.xml
10216299,2003,20030102,xml_files\pa030102_10216299_20030102.xml
10075837,2003,20030102,xml_files\pa030102_10075837_20030102.xml
10128131,2003,20030102,xml_files\pa030102_10128131_20030102.xml
10181529,2003,20030102,xml_files\pa030102_10181529_20030102.xml
9815486,2003,20030102,xml_files\pa030102_09815486_20030102.xml
10111839,2003,20030102,xml_files\pa030102_10111839_20030102.xml
9914141,2003,20030102,xml_files\pa030102_09914141_20030102.xml
10123450,2003,20030102,xml_files\pa030102_10123450_20030102.xml
9874858,2003,20030102,xml_files\pa030102_09874858_20030102.xml
10141306,2003,20030102,xml_files\pa030102_10141306_20030102.xml
10046624,2003,20030102,xml_files\pa030102_10046624_20030102.xml
10041056,2003,20030102,xml_files\pa030102_10041056_20030102.xml
10182220,2003,20030102,xml_files\pa030102_10182220_20030102.xml
10096401,2003,20030102,xml_files\pa030102_10096401_20030102.xml
9508202,2003,20030102,xml_files\pa030102_09508202_20030102.xml
10145146,2003,20030102,xml_files\pa030102_10145146_20030102.xml
10002870,2003,20030102,xml_files\pa030102_10002870_20030102.xml
9794631,2003,20030102,xml_files\pa030102_09794631_20030102.xml
9861348,2003,20030102,xml_files\pa030102_09861348_20030102.xml
9896047,2003,20030102,xml_files\pa030102_09896047_20030102.xml
10222454,2003,20030102,xml_files\pa030102_10222454_20030102.xml
10168622,2003,20030102,xml_files\pa030102_10168622_20030102.xml
9913275,2003,20030102,xml_files\pa030102_09913275_20030102.xml
10151831,2003,20030102,xml_files\pa030102_10151831_20030102.xml
10069981,2003,20030102,xml_files\pa030102_10069981_20030102.xml
10109770,2003,20030102,xml_files\pa030102_10109770_20030102.xml
10223878,2003,20030102,xml_files\pa030102_10223878_20030102.xml
10072422,2003,20030102,xml_files\pa030102_10072422_20030102.xml
10116897,2003,20030102,xml_files\pa030102_10116897_20030102.xml
9882241,2003,20030102,xml_files\pa030102_09882241_20030102.xml
10129291,2003,20030102,xml_files\pa030102_10129291_20030102.xml
9859202,2003,20030102,xml_files\pa030102_09859202_20030102.xml
10192864,2003,20030102,xml_files\pa030102_10192864_20030102.xml
10151443,2003,20030102,xml_files\pa030102_10151443_20030102.xml
9855052,2003,20030102,xml_files\pa030102_09855052_20030102.xml
10162401,2003,20030102,xml_files\pa030102_10162401_20030102.xml
10161871,2003,20030102,xml_files\pa030102_10161871_20030102.xml
10126749,2003,20030102,xml_files\pa030102_10126749_20030102.xml
10182772,2003,20030102,xml_files\pa030102_10182772_20030102.xml
10151886,2003,20030102,xml_files\pa030102_10151886_20030102.xml
10178267,2003,20030102,xml_files\pa030102_10178267_20030102.xml
10223379,2003,20030102,xml_files\pa030102_10223379_20030102.xml
9514979,2003,20030102,xml_files\pa030102_09514979_20030102.xml
10138069,2003,20030102,xml_files\pa030102_10138069_20030102.xml
9453325,2003,20030102,xml_files\pa030102_09453325_20030102.xml
9577158,2003,20030102,xml_files\pa030102_09577158_20030102.xml
9883553,2003,20030102,xml_files\pa030102_09883553_20030102.xml
10219681,2003,20030102,xml_files\pa030102_10219681_20030102.xml
10187803,2003,20030102,xml_files\pa030102_10187803_20030102.xml
9874783,2003,20030102,xml_files\pa030102_09874783_20030102.xml
10152637,2003,20030102,xml_files\pa030102_10152637_20030102.xml
10217680,2003,20030102,xml_files\pa030102_10217680_20030102.xml
10154534,2003,20030102,xml_files\pa030102_10154534_20030102.xml
10154631,2003,20030102,xml_files\pa030102_10154631_20030102.xml
10124465,2003,20030102,xml_files\pa030102_10124465_20030102.xml
10126985,2003,20030102,xml_files\pa030102_10126985_20030102.xml
10127720,2003,20030102,xml_files\pa030102_10127720_20030102.xml
9914509,2003,20030102,xml_files\pa030102_09914509_20030102.xml
10169476,2003,20030102,xml_files\pa030102_10169476_20030102.xml
9888736,2003,20030102,xml_files\pa030102_09888736_20030102.xml
10053460,2003,20030102,xml_files\pa030102_10053460_20030102.xml
10111346,2003,20030102,xml_files\pa030102_10111346_20030102.xml
10145732,2003,20030102,xml_files\pa030102_10145732_20030102.xml
10169883,2003,20030102,xml_files\pa030102_10169883_20030102.xml
9815357,2003,20030102,xml_files\pa030102_09815357_20030102.xml
10090965,2003,20030102,xml_files\pa030102_10090965_20030102.xml
10168957,2003,20030102,xml_files\pa030102_10168957_20030102.xml
10179697,2003,20030102,xml_files\pa030102_10179697_20030102.xml
10142777,2003,20030102,xml_files\pa030102_10142777_20030102.xml
10127795,2003,20030102,xml_files\pa030102_10127795_20030102.xml
9873731,2003,20030102,xml_files\pa030102_09873731_20030102.xml
10146320,2003,20030102,xml_files\pa030102_10146320_20030102.xml
10086738,2003,20030102,xml_files\pa030102_10086738_20030102.xml
9845731,2003,20030102,xml_files\pa030102_09845731_20030102.xml
10133384,2003,20030102,xml_files\pa030102_10133384_20030102.xml
9930169,2003,20030102,xml_files\pa030102_09930169_20030102.xml
10004551,2003,20030102,xml_files\pa030102_10004551_20030102.xml
10028072,2003,20030102,xml_files\pa030102_10028072_20030102.xml
10056222,2003,20030102,xml_files\pa030102_10056222_20030102.xml
10112193,2003,20030102,xml_files\pa030102_10112193_20030102.xml
10040586,2003,20030102,xml_files\pa030102_10040586_20030102.xml
10129129,2003,20030102,xml_files\pa030102_10129129_20030102.xml
10095856,2003,20030102,xml_files\pa030102_10095856_20030102.xml
10141908,2003,20030102,xml_files\pa030102_10141908_20030102.xml
9998817,2003,20030102,xml_files\pa030102_09998817_20030102.xml
9940601,2003,20030102,xml_files\pa030102_09940601_20030102.xml
9388847,2003,20030102,xml_files\pa030102_09388847_20030102.xml
10189242,2003,20030102,xml_files\pa030102_10189242_20030102.xml
10033175,2003,20030102,xml_files\pa030102_10033175_20030102.xml
8911824,2003,20030102,xml_files\pa030102_08911824_20030102.xml
9798889,2003,20030102,xml_files\pa030102_09798889_20030102.xml
9996263,2003,20030102,xml_files\pa030102_09996263_20030102.xml
10151763,2003,20030102,xml_files\pa030102_10151763_20030102.xml
10201310,2003,20030102,xml_files\pa030102_10201310_20030102.xml
10217745,2003,20030102,xml_files\pa030102_10217745_20030102.xml
10104398,2003,20030102,xml_files\pa030102_10104398_20030102.xml
10210083,2003,20030102,xml_files\pa030102_10210083_20030102.xml
10144802,2003,20030102,xml_files\pa030102_10144802_20030102.xml
9741143,2003,20030102,xml_files\pa030102_09741143_20030102.xml
10163727,2003,20030102,xml_files\pa030102_10163727_20030102.xml
9871772,2003,20030102,xml_files\pa030102_09871772_20030102.xml
10141352,2003,20030102,xml_files\pa030102_10141352_20030102.xml
10225229,2003,20030102,xml_files\pa030102_10225229_20030102.xml
9848268,2003,20030102,xml_files\pa030102_09848268_20030102.xml
9946721,2003,20030102,xml_files\pa030102_09946721_20030102.xml
10144337,2003,20030102,xml_files\pa030102_10144337_20030102.xml
10100981,2003,20030102,xml_files\pa030102_10100981_20030102.xml
10209567,2003,20030102,xml_files\pa030102_10209567_20030102.xml
10151265,2003,20030102,xml_files\pa030102_10151265_20030102.xml
10116757,2003,20030102,xml_files\pa030102_10116757_20030102.xml
10033137,2003,20030102,xml_files\pa030102_10033137_20030102.xml
10161775,2003,20030102,xml_files\pa030102_10161775_20030102.xml
10107534,2003,20030102,xml_files\pa030102_10107534_20030102.xml
10011012,2003,20030102,xml_files\pa030102_10011012_20030102.xml
10191452,2003,20030102,xml_files\pa030102_10191452_20030102.xml
10138337,2003,20030102,xml_files\pa030102_10138337_20030102.xml
9968042,2003,20030102,xml_files\pa030102_09968042_20030102.xml
9924431,2003,20030102,xml_files\pa030102_09924431_20030102.xml
10149527,2003,20030102,xml_files\pa030102_10149527_20030102.xml
10191042,2003,20030102,xml_files\pa030102_10191042_20030102.xml
10014967,2003,20030102,xml_files\pa030102_10014967_20030102.xml
10057079,2003,20030102,xml_files\pa030102_10057079_20030102.xml
10188952,2003,20030102,xml_files\pa030102_10188952_20030102.xml
10169310,2003,20030102,xml_files\pa030102_10169310_20030102.xml
10149290,2003,20030102,xml_files\pa030102_10149290_20030102.xml
10148750,2003,20030102,xml_files\pa030102_10148750_20030102.xml
10128122,2003,20030102,xml_files\pa030102_10128122_20030102.xml
10234138,2003,20030102,xml_files\pa030102_10234138_20030102.xml
10142983,2003,20030102,xml_files\pa030102_10142983_20030102.xml
10161761,2003,20030102,xml_files\pa030102_10161761_20030102.xml
10137043,2003,20030102,xml_files\pa030102_10137043_20030102.xml
10130609,2003,20030102,xml_files\pa030102_10130609_20030102.xml
10132582,2003,20030102,xml_files\pa030102_10132582_20030102.xml
10200789,2003,20030102,xml_files\pa030102_10200789_20030102.xml
10224250,2003,20030102,xml_files\pa030102_10224250_20030102.xml
10163840,2003,20030102,xml_files\pa030102_10163840_20030102.xml
10168717,2003,20030102,xml_files\pa030102_10168717_20030102.xml
10146476,2003,20030102,xml_files\pa030102_10146476_20030102.xml
10181534,2003,20030102,xml_files\pa030102_10181534_20030102.xml
10168227,2003,20030102,xml_files\pa030102_10168227_20030102.xml
10148171,2003,20030102,xml_files\pa030102_10148171_20030102.xml
10162935,2003,20030102,xml_files\pa030102_10162935_20030102.xml
10169842,2003,20030102,xml_files\pa030102_10169842_20030102.xml
10144491,2003,20030102,xml_files\pa030102_10144491_20030102.xml
10169683,2003,20030102,xml_files\pa030102_10169683_20030102.xml
10165892,2003,20030102,xml_files\pa030102_10165892_20030102.xml
10181185,2003,20030102,xml_files\pa030102_10181185_20030102.xml
9882914,2003,20030102,xml_files\pa030102_09882914_20030102.xml
10102512,2003,20030102,xml_files\pa030102_10102512_20030102.xml
10141159,2003,20030102,xml_files\pa030102_10141159_20030102.xml
9887860,2003,20030102,xml_files\pa030102_09887860_20030102.xml
9863974,2003,20030102,xml_files\pa030102_09863974_20030102.xml
10184389,2003,20030102,xml_files\pa030102_10184389_20030102.xml
10169102,2003,20030102,xml_files\pa030102_10169102_20030102.xml
10144709,2003,20030102,xml_files\pa030102_10144709_20030102.xml
10180873,2003,20030102,xml_files\pa030102_10180873_20030102.xml
10178719,2003,20030102,xml_files\pa030102_10178719_20030102.xml
10193313,2003,20030102,xml_files\pa030102_10193313_20030102.xml
10003476,2003,20030102,xml_files\pa030102_10003476_20030102.xml
10161580,2003,20030102,xml_files\pa030102_10161580_20030102.xml
10096545,2003,20030102,xml_files\pa030102_10096545_20030102.xml
10151982,2003,20030102,xml_files\pa030102_10151982_20030102.xml
10226580,2003,20030102,xml_files\pa030102_10226580_20030102.xml
10183327,2003,20030102,xml_files\pa030102_10183327_20030102.xml
10183429,2003,20030102,xml_files\pa030102_10183429_20030102.xml
10228583,2003,20030102,xml_files\pa030102_10228583_20030102.xml
10214005,2003,20030102,xml_files\pa030102_10214005_20030102.xml
9897651,2003,20030102,xml_files\pa030102_09897651_20030102.xml
9906661,2003,20030102,xml_files\pa030102_09906661_20030102.xml
10032765,2003,20030102,xml_files\pa030102_10032765_20030102.xml
9884396,2003,20030102,xml_files\pa030102_09884396_20030102.xml
10167837,2003,20030102,xml_files\pa030102_10167837_20030102.xml
10182782,2003,20030102,xml_files\pa030102_10182782_20030102.xml
10235693,2003,20030102,xml_files\pa030102_10235693_20030102.xml
9838635,2003,20030102,xml_files\pa030102_09838635_20030102.xml
9896676,2003,20030102,xml_files\pa030102_09896676_20030102.xml
9838634,2003,20030102,xml_files\pa030102_09838634_20030102.xml
10173339,2003,20030102,xml_files\pa030102_10173339_20030102.xml
10087907,2003,20030102,xml_files\pa030102_10087907_20030102.xml
10175950,2003,20030102,xml_files\pa030102_10175950_20030102.xml
10226843,2003,20030102,xml_files\pa030102_10226843_20030102.xml
10142981,2003,20030102,xml_files\pa030102_10142981_20030102.xml
10233598,2003,20030102,xml_files\pa030102_10233598_20030102.xml
10180291,2003,20030102,xml_files\pa030102_10180291_20030102.xml
10159248,2003,20030102,xml_files\pa030102_10159248_20030102.xml
10184580,2003,20030102,xml_files\pa030102_10184580_20030102.xml
10073025,2003,20030102,xml_files\pa030102_10073025_20030102.xml
10191887,2003,20030102,xml_files\pa030102_10191887_20030102.xml
10076502,2003,20030102,xml_files\pa030102_10076502_20030102.xml
10195464,2003,20030102,xml_files\pa030102_10195464_20030102.xml
9894999,2003,20030102,xml_files\pa030102_09894999_20030102.xml
9942864,2003,20030102,xml_files\pa030102_09942864_20030102.xml
10153096,2003,20030102,xml_files\pa030102_10153096_20030102.xml
9761153,2003,20030102,xml_files\pa030102_09761153_20030102.xml
9896092,2003,20030102,xml_files\pa030102_09896092_20030102.xml
10142834,2003,20030102,xml_files\pa030102_10142834_20030102.xml
10222342,2003,20030102,xml_files\pa030102_10222342_20030102.xml
9879706,2003,20030102,xml_files\pa030102_09879706_20030102.xml
10155888,2003,20030102,xml_files\pa030102_10155888_20030102.xml
10233874,2003,20030102,xml_files\pa030102_10233874_20030102.xml
9897291,2003,20030102,xml_files\pa030102_09897291_20030102.xml
10176927,2003,20030102,xml_files\pa030102_10176927_20030102.xml
10168886,2003,20030102,xml_files\pa030102_10168886_20030102.xml
10175219,2003,20030102,xml_files\pa030102_10175219_20030102.xml
10169783,2003,20030102,xml_files\pa030102_10169783_20030102.xml
10228528,2003,20030102,xml_files\pa030102_10228528_20030102.xml
9895844,2003,20030102,xml_files\pa030102_09895844_20030102.xml
10152119,2003,20030102,xml_files\pa030102_10152119_20030102.xml
10184475,2003,20030102,xml_files\pa030102_10184475_20030102.xml
9999543,2003,20030102,xml_files\pa030102_09999543_20030102.xml
10182266,2003,20030102,xml_files\pa030102_10182266_20030102.xml
10192771,2003,20030102,xml_files\pa030102_10192771_20030102.xml
9897575,2003,20030102,xml_files\pa030102_09897575_20030102.xml
10185736,2003,20030102,xml_files\pa030102_10185736_20030102.xml
9882944,2003,20030102,xml_files\pa030102_09882944_20030102.xml
10131291,2003,20030102,xml_files\pa030102_10131291_20030102.xml
9895962,2003,20030102,xml_files\pa030102_09895962_20030102.xml
10158612,2003,20030102,xml_files\pa030102_10158612_20030102.xml
9894564,2003,20030102,xml_files\pa030102_09894564_20030102.xml
10167995,2003,20030102,xml_files\pa030102_10167995_20030102.xml
10195455,2003,20030102,xml_files\pa030102_10195455_20030102.xml
9894503,2003,20030102,xml_files\pa030102_09894503_20030102.xml
10229243,2003,20030102,xml_files\pa030102_10229243_20030102.xml
10183723,2003,20030102,xml_files\pa030102_10183723_20030102.xml
10234879,2003,20030102,xml_files\pa030102_10234879_20030102.xml
9876891,2003,20030102,xml_files\pa030102_09876891_20030102.xml
10169641,2003,20030102,xml_files\pa030102_10169641_20030102.xml
10211399,2003,20030102,xml_files\pa030102_10211399_20030102.xml
10168912,2003,20030102,xml_files\pa030102_10168912_20030102.xml
10201880,2003,20030102,xml_files\pa030102_10201880_20030102.xml
9884177,2003,20030102,xml_files\pa030102_09884177_20030102.xml
10164944,2003,20030102,xml_files\pa030102_10164944_20030102.xml
9932043,2003,20030102,xml_files\pa030102_09932043_20030102.xml
10175501,2003,20030102,xml_files\pa030102_10175501_20030102.xml
10183434,2003,20030102,xml_files\pa030102_10183434_20030102.xml
9971179,2003,20030102,xml_files\pa030102_09971179_20030102.xml
10187107,2003,20030102,xml_files\pa030102_10187107_20030102.xml
10006214,2003,20030102,xml_files\pa030102_10006214_20030102.xml
10224164,2003,20030102,xml_files\pa030102_10224164_20030102.xml
10120564,2003,20030102,xml_files\pa030102_10120564_20030102.xml
10189361,2003,20030102,xml_files\pa030102_10189361_20030102.xml
9888453,2003,20030102,xml_files\pa030102_09888453_20030102.xml
10185563,2003,20030102,xml_files\pa030102_10185563_20030102.xml
9091648,2003,20030102,xml_files\pa030102_09091648_20030102.xml
10182539,2003,20030102,xml_files\pa030102_10182539_20030102.xml
10148436,2003,20030102,xml_files\pa030102_10148436_20030102.xml
9991124,2003,20030102,xml_files\pa030102_09991124_20030102.xml
10130400,2003,20030102,xml_files\pa030102_10130400_20030102.xml
10162657,2003,20030102,xml_files\pa030102_10162657_20030102.xml
10067334,2003,20030102,xml_files\pa030102_10067334_20030102.xml
10225260,2003,20030102,xml_files\pa030102_10225260_20030102.xml
10224658,2003,20030102,xml_files\pa030102_10224658_20030102.xml
10183811,2003,20030102,xml_files\pa030102_10183811_20030102.xml
9855028,2003,20030102,xml_files\pa030102_09855028_20030102.xml
9897823,2003,20030102,xml_files\pa030102_09897823_20030102.xml
10179696,2003,20030102,xml_files\pa030102_10179696_20030102.xml
10162551,2003,20030102,xml_files\pa030102_10162551_20030102.xml
9892342,2003,20030102,xml_files\pa030102_09892342_20030102.xml
9892820,2003,20030102,xml_files\pa030102_09892820_20030102.xml
10123530,2003,20030102,xml_files\pa030102_10123530_20030102.xml
9880643,2003,20030102,xml_files\pa030102_09880643_20030102.xml
10224046,2003,20030102,xml_files\pa030102_10224046_20030102.xml
9893514,2003,20030102,xml_files\pa030102_09893514_20030102.xml
10154383,2003,20030102,xml_files\pa030102_10154383_20030102.xml
10192777,2003,20030102,xml_files\pa030102_10192777_20030102.xml
9894899,2003,20030102,xml_files\pa030102_09894899_20030102.xml
10226867,2003,20030102,xml_files\pa030102_10226867_20030102.xml
10094431,2003,20030102,xml_files\pa030102_10094431_20030102.xml
10227176,2003,20030102,xml_files\pa030102_10227176_20030102.xml
10166260,2003,20030102,xml_files\pa030102_10166260_20030102.xml
10124558,2003,20030102,xml_files\pa030102_10124558_20030102.xml
9896131,2003,20030102,xml_files\pa030102_09896131_20030102.xml
9896730,2003,20030102,xml_files\pa030102_09896730_20030102.xml
10132379,2003,20030102,xml_files\pa030102_10132379_20030102.xml
10228298,2003,20030102,xml_files\pa030102_10228298_20030102.xml
10234675,2003,20030102,xml_files\pa030102_10234675_20030102.xml
10073761,2003,20030102,xml_files\pa030102_10073761_20030102.xml
10184283,2003,20030102,xml_files\pa030102_10184283_20030102.xml
10230781,2003,20030102,xml_files\pa030102_10230781_20030102.xml
10154558,2003,20030102,xml_files\pa030102_10154558_20030102.xml
10158874,2003,20030102,xml_files\pa030102_10158874_20030102.xml
10162658,2003,20030102,xml_files\pa030102_10162658_20030102.xml
10178726,2003,20030102,xml_files\pa030102_10178726_20030102.xml
10102525,2003,20030102,xml_files\pa030102_10102525_20030102.xml
10144849,2003,20030102,xml_files\pa030102_10144849_20030102.xml
9896826,2003,20030102,xml_files\pa030102_09896826_20030102.xml
9896822,2003,20030102,xml_files\pa030102_09896822_20030102.xml
